,InvoiceDate,InvoiceNo,CustomerID,StockCode,Country,Description,Quantity,Price,Revenue,DayOfWeek,Month,RevenueLag_1Day,PurchaseID,UnitPrice,AvgMonthlyProductRevenue,AvgMonthlyUnitPrice,AvgMonthlyQuantitySold,Cohort,OrderMonth,FirstPurchaseDate,IsFirstPurchase,UnitCost,TotalCost,GrossProfit,GrossMargin,TransactionType
16495,2011-04-06,549101,1460600,220780,United Kingdom,RIBBON REEL LACE DESIGN ,1,2.1,2.1,3,4,5.49,14606-22078,2.1,4.64,1.64,-32.0,2011-03,2011-04,2011-03-21,False,0.099,0.099,2.001,95.28571428571428,Purchase
16496,2011-04-06,549101,1460600,221500,United Kingdom,3 STRIPEY MICE FELTCRAFT,1,1.95,1.95,3,4,2.1,14606-22150,1.95,10.48,0.62,5.0,2011-03,2011-04,2011-03-21,False,0.072,0.072,1.878,96.3076923076923,Purchase
16497,2011-04-06,549101,1460600,225860,United Kingdom,FELTCRAFT HAIRBAND PINK AND BLUE,1,0.85,0.85,3,4,1.95,14606-22586,0.85,1.45,1.14,1.0,2011-03,2011-04,2011-03-21,False,0.036,0.036,0.814,95.76470588235294,Purchase
16498,2011-04-06,549101,1460600,209720,United Kingdom,PINK CREAM FELT CRAFT TRINKET BOX ,1,1.25,1.25,3,4,0.85,14606-20972,1.25,11.25,0.39,9.0,2011-03,2011-04,2011-03-21,False,0.009,0.009,1.241,99.28000000000002,Purchase
16499,2011-04-06,549101,1460600,207500,United Kingdom,RED RETROSPOT MINI CASES,1,7.95,7.95,3,4,1.25,14606-20750,7.95,37.16,3.51,5.0,2011-03,2011-04,2011-03-21,False,0.0,0.0,7.95,100.0,Purchase
16500,2011-04-06,549101,1460600,213260,United Kingdom,AGED GLASS SILVER TLIGHT HOLDER,6,0.65,3.9,3,4,7.95,14606-21326,0.11,18.3,0.19,28.0,2011-03,2011-04,2011-03-21,False,0.0,0.0,3.9,100.0,Purchase
16501,2011-04-06,549101,1460600,849780,United Kingdom,HANGING HEART JAR TLIGHT HOLDER,10,1.25,12.5,3,4,3.9,14606-84978,0.13,23.84,0.21,18.0,2011-03,2011-04,2011-03-21,False,0.0,0.0,12.5,100.0,Purchase
16502,2011-04-06,549101,1460600,221780,United Kingdom,VICTORIAN GLASS HANGING TLIGHT,56,1.25,70.0,3,4,12.5,14606-22178,0.02,24.93,0.26,21.0,2011-03,2011-04,2011-03-21,False,0.0,0.0,70.0,100.0,Purchase
16503,2011-04-06,549101,1460600,902140,United Kingdom,LETTER A BLING KEY RING,1,1.25,1.25,3,4,70.0,14606-90214,1.25,0.96,0.85,1.0,2011-03,2011-04,2011-03-21,False,1.125,1.125,0.125,10.0,Purchase
16504,2011-04-06,549102,1326600,213980,United Kingdom,RED POLKADOT COFFEE  MUG,96,0.39,37.44,3,4,1.25,13266-21398,0.0,12.61,0.12,31.0,2011-03,2011-04,2011-03-28,False,0.0,0.0,37.44,100.0,Purchase
16505,2011-04-06,549102,1326600,213990,United Kingdom,BLUE POLKADOT COFFEE MUG,96,0.39,37.44,3,4,37.44,13266-21399,0.0,12.0,0.04,30.0,2011-03,2011-04,2011-03-28,False,0.0,0.0,37.44,100.0,Purchase
16506,2011-04-06,549102,1326600,213940,United Kingdom,RED POLKADOT BEAKER ,48,0.39,18.72,3,4,37.44,13266-21394,0.01,11.02,0.23,27.0,2011-03,2011-04,2011-03-28,False,0.0,0.0,18.72,100.0,Purchase
16507,2011-04-06,549102,1326600,475930,United Kingdom,SCOTTIE DOGS BABY BIB,48,0.39,18.72,3,4,18.72,13266-47593,0.01,6.88,0.4,17.0,2011-03,2011-04,2011-03-28,False,0.009,0.432,18.288,97.69230769230772,Purchase
16508,2011-04-06,549102,1326600,851320,United Kingdom,CHARLIE  LOLA BISCUITS TINS,12,1.95,23.4,3,4,18.72,13266-85132,0.16,14.78,2.51,7.0,2011-03,2011-04,2011-03-28,False,0.0,0.0,23.4,100.0,Purchase
16509,2011-04-06,549102,1326600,161680,United Kingdom,FUNKY MONKEY GIFT BAG MEDIUM,24,0.42,10.08,3,4,23.4,13266-16168,0.02,7.74,0.24,15.0,2011-03,2011-04,2011-03-28,False,0.018,0.432,9.648,95.71428571428572,Purchase
16510,2011-04-06,549102,1326600,840780,United Kingdom,SET4 WHITE RETRO STORAGE CUBES ,1,39.95,39.95,3,4,10.08,13266-84078,39.95,43.76,43.76,1.0,2011-03,2011-04,2011-03-28,False,1.746,1.746,38.204,95.62953692115144,Purchase
16511,2011-04-06,549102,1326600,229930,United Kingdom,SET OF 4 PANTRY JELLY MOULDS,12,1.25,15.0,3,4,39.95,13266-22993,0.1,12.97,0.56,11.0,2011-03,2011-04,2011-03-28,False,0.0,0.0,15.0,100.0,Purchase
16512,2011-04-06,549102,1326600,212120,United Kingdom,PACK OF 72 RETROSPOT CAKE CASES,24,0.55,13.2,3,4,15.0,13266-21212,0.02,13.88,0.25,24.0,2011-03,2011-04,2011-03-28,False,0.0,0.0,13.2,100.0,Purchase
16513,2011-04-06,549102,1326600,230760,United Kingdom,ICE CREAM SUNDAE LIP GLOSS,48,1.25,60.0,3,4,13.2,13266-23076,0.03,42.01,0.04,35.0,2011-03,2011-04,2011-03-28,False,0.0,0.0,60.0,100.0,Purchase
16514,2011-04-06,549102,1326600,217460,United Kingdom,SMALL RED RETROSPOT WINDMILL,24,1.25,30.0,3,4,60.0,13266-21746,0.05,17.47,0.5,15.0,2011-03,2011-04,2011-03-28,False,0.0,0.0,30.0,100.0,Purchase
16515,2011-04-06,549104,1531100,227710,United Kingdom,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,192,1.06,203.52,3,4,0.0,15311-22771,0.01,21.92,0.38,16.0,2011-04,2011-04,2011-04-04,False,0.009,1.7280000000000002,201.792,99.1509433962264,Purchase
16516,2011-04-06,549104,1531100,228050,United Kingdom,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,192,1.06,203.52,3,4,203.52,15311-22805,0.01,24.09,0.45,21.0,2011-04,2011-04,2011-04-04,False,0.009,1.7280000000000002,201.792,99.1509433962264,Purchase
16517,2011-04-06,549104,1531100,220870,United Kingdom,PAPER BUNTING WHITE LACE,40,2.55,102.0,3,4,203.52,15311-22087,0.06,41.32,0.82,14.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,102.0,100.0,Purchase
16518,2011-04-06,549104,1531100,824940,United Kingdom,WOODEN FRAME ANTIQUE WHITE ,30,2.55,76.5,3,4,102.0,15311-82494,0.09,15.97,1.08,5.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,76.5,100.0,Purchase
16519,2011-04-06,549104,1531100,218840,United Kingdom,CAKES AND BOWS GIFT  TAPE,12,0.65,7.8,3,4,76.5,15311-21884,0.05,4.16,0.72,6.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,7.8,100.0,Purchase
16520,2011-04-06,549104,1531100,475800,United Kingdom,TEA TIME DES TEA COSY,2,2.55,5.1,3,4,7.8,15311-47580,1.27,6.72,1.89,2.0,2011-04,2011-04,2011-04-04,False,0.387,0.774,4.326,84.82352941176471,Purchase
16521,2011-04-06,549104,1531100,215630,United Kingdom,RED HEART SHAPE LOVE BUCKET ,2,2.95,5.9,3,4,5.1,15311-21563,1.48,15.36,1.86,5.0,2011-04,2011-04,2011-04-04,False,0.441,0.882,5.018000000000001,85.05084745762713,Purchase
16522,2011-04-06,549104,1531100,215640,United Kingdom,PINK  HEART SHAPE LOVE BUCKET ,3,2.95,8.85,3,4,5.9,15311-21564,0.98,15.39,2.06,5.0,2011-04,2011-04,2011-04-04,False,0.225,0.675,8.174999999999999,92.3728813559322,Purchase
16523,2011-04-06,549104,1531100,225210,United Kingdom,CHILDS GARDEN TROWEL PINK,3,0.85,2.55,3,4,8.85,15311-22521,0.28,4.51,0.47,5.0,2011-04,2011-04,2011-04-04,False,0.063,0.189,2.361,92.58823529411764,Purchase
16524,2011-04-06,549104,1531100,208290,United Kingdom,GLITTER HANGING BUTTERFLY STRING,3,2.1,6.3,3,4,2.55,15311-20829,0.7,8.56,0.87,4.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,6.3,100.0,Purchase
16525,2011-04-06,549104,1531100,213800,United Kingdom,WOODEN HAPPY BIRTHDAY GARLAND,2,2.95,5.9,3,4,6.3,15311-21380,1.48,20.95,2.19,7.0,2011-04,2011-04,2011-04-04,False,0.018,0.036,5.864000000000001,99.3898305084746,Purchase
16526,2011-04-06,549104,1531100,224670,United Kingdom,GUMBALL COAT RACK,36,2.1,75.6,3,4,5.9,15311-22467,0.06,23.97,1.13,7.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,75.6,100.0,Purchase
16527,2011-04-06,549105,1744000,849450,United Kingdom,MULTI COLOUR SILVER TLIGHT HOLDER,120,0.85,102.0,3,4,75.6,17440-84945,0.01,23.45,0.08,28.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,102.0,100.0,Purchase
16528,2011-04-06,549105,1744000,213260,United Kingdom,AGED GLASS SILVER TLIGHT HOLDER,24,0.65,15.6,3,4,102.0,17440-21326,0.03,18.3,0.19,28.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,15.6,100.0,Purchase
16529,2011-04-06,549106,1704500,207850,United Kingdom,FUSCHIA RETRO BAR STOOL,1,39.95,39.95,3,4,15.6,17045-20785,39.95,39.95,39.95,1.0,2011-04,2011-04,2011-04-06,True,3.591,3.591,36.359,91.01126408010012,Purchase
16530,2011-04-06,549107,1744000,217360,United Kingdom,GOLD SCROLL GLASS TLIGHT HOLDER,18,0.39,7.02,3,4,39.95,17440-21736,0.02,1.95,0.01,7.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,7.02,100.0,Purchase
16531,2011-04-06,549115,1309800,221970,United Kingdom,SMALL POPCORN HOLDER,48,0.85,40.8,3,4,7.02,13098-22197,0.02,19.53,0.17,24.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,40.8,100.0,Purchase
16532,2011-04-06,549115,1309800,213180,United Kingdom,GLASS CHALICE BLUE SMALL ,36,0.39,14.04,3,4,40.8,13098-21318,0.01,8.41,0.28,21.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,14.04,100.0,Purchase
16533,2011-04-06,549115,1309800,213160,United Kingdom,SMALL CHUNKY GLASS ROMAN  BOWL,32,0.79,25.28,3,4,14.04,13098-21316,0.02,14.78,0.29,18.0,2011-04,2011-04,2011-04-04,False,0.009,0.288,24.992,98.86075949367088,Purchase
16534,2011-04-06,549115,1309800,213200,United Kingdom,GLASS CHALICE GREEN  LARGE ,48,0.79,37.92,3,4,25.28,13098-21320,0.02,4.97,0.8,4.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,37.92,100.0,Purchase
16535,2011-04-06,549115,1309800,851590,United Kingdom,WHITE TEACOFFEESUGAR JARS,24,1.95,46.8,3,4,37.92,13098-85159,0.08,11.05,0.63,6.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,46.8,100.0,Purchase
16536,2011-04-06,549115,1309800,208030,United Kingdom,SMALL PINK GLASS SUNDAE DISH,72,0.39,28.08,3,4,46.8,13098-20803,0.01,9.17,0.37,22.0,2011-04,2011-04,2011-04-04,False,0.009,0.6480000000000001,27.432,97.6923076923077,Purchase
16537,2011-04-06,549115,1309800,208010,United Kingdom,LARGE PINK GLASS SUNDAE DISH,32,0.79,25.28,3,4,28.08,13098-20801,0.02,9.9,0.44,12.0,2011-04,2011-04,2011-04-04,False,0.018,0.5760000000000001,24.704,97.72151898734175,Purchase
16538,2011-04-06,549115,1309800,851230,United Kingdom,WHITE HANGING HEART TLIGHT HOLDER,32,2.55,81.6,3,4,25.28,13098-85123,0.08,27.6,0.91,10.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,81.6,100.0,Purchase
16539,2011-04-06,549115,1309800,850990,United Kingdom,JUMBO BAG RED RETROSPOT,100,1.79,179.0,3,4,81.6,13098-85099,0.02,32.94,0.9,12.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,179.0,100.0,Purchase
16540,2011-04-06,549115,1309800,849700,United Kingdom,HANGING HEART ZINC TLIGHT HOLDER,48,0.85,40.8,3,4,179.0,13098-84970,0.02,16.17,0.24,18.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,40.8,100.0,Purchase
16541,2011-04-06,549115,1309800,161610,United Kingdom,WRAP ENGLISH ROSE ,25,0.42,10.5,3,4,40.8,13098-16161,0.02,10.88,0.02,26.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,10.5,100.0,Purchase
16542,2011-04-06,549115,1309800,846920,United Kingdom,BOX OF 24 COCKTAIL PARASOLS,25,0.42,10.5,3,4,10.5,13098-84692,0.02,9.06,0.3,21.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,10.5,100.0,Purchase
16543,2011-04-06,549115,1309800,840500,United Kingdom,PINK HEART SHAPE EGG FRYING PAN,48,1.65,79.2,3,4,10.5,13098-84050,0.03,24.61,0.96,16.0,2011-04,2011-04,2011-04-04,False,0.018,0.8640000000000001,78.336,98.9090909090909,Purchase
16544,2011-04-06,549115,1309800,226310,United Kingdom,CIRCUS PARADE LUNCH BOX ,12,1.95,23.4,3,4,79.2,13098-22631,0.16,15.32,0.91,7.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,23.4,100.0,Purchase
16545,2011-04-06,549115,1309800,226300,United Kingdom,DOLLY GIRL LUNCH BOX,12,1.95,23.4,3,4,23.4,13098-22630,0.16,16.26,1.23,8.0,2011-04,2011-04,2011-04-04,False,0.027,0.324,23.076,98.6153846153846,Purchase
16546,2011-04-06,549115,1309800,226290,United Kingdom,SPACEBOY LUNCH BOX ,24,1.95,46.8,3,4,23.4,13098-22629,0.08,19.57,0.71,10.0,2011-04,2011-04,2011-04-04,False,0.009,0.216,46.584,99.53846153846152,Purchase
16547,2011-04-06,549115,1309800,225020,United Kingdom,PICNIC BASKET WICKER SMALL,16,4.95,79.2,3,4,46.8,13098-22502,0.31,23.65,3.77,4.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,79.2,100.0,Purchase
16548,2011-04-06,549115,1309800,224230,United Kingdom,REGENCY CAKESTAND 3 TIER,32,10.95,350.4,3,4,79.2,13098-22423,0.34,73.99,5.68,6.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,350.4,100.0,Purchase
16549,2011-04-06,549115,1309800,223850,United Kingdom,JUMBO BAG SPACEBOY DESIGN,100,1.79,179.0,3,4,350.4,13098-22385,0.02,23.26,1.07,12.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,179.0,100.0,Purchase
16550,2011-04-06,549115,1309800,223830,United Kingdom,LUNCH BAG SUKI DESIGN ,24,1.65,39.6,3,4,179.0,13098-22383,0.07,13.64,0.99,8.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,39.6,100.0,Purchase
16551,2011-04-06,549115,1309800,223820,United Kingdom,LUNCH BAG SPACEBOY DESIGN ,24,1.65,39.6,3,4,39.6,13098-22382,0.07,11.68,0.79,7.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,39.6,100.0,Purchase
16552,2011-04-06,549115,1309800,223790,United Kingdom,RECYCLING BAG RETROSPOT ,25,2.1,52.5,3,4,39.6,13098-22379,0.08,17.5,1.73,8.0,2011-04,2011-04,2011-04-04,False,0.018,0.45,52.05,99.14285714285714,Purchase
16553,2011-04-06,549115,1309800,223520,United Kingdom,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2.55,15.3,3,4,52.5,13098-22352,0.43,11.51,1.79,4.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,15.3,100.0,Purchase
16554,2011-04-06,549115,1309800,221960,United Kingdom,SMALL HEART MEASURING SPOONS,24,0.85,20.4,3,4,15.3,13098-22196,0.04,6.54,0.75,7.0,2011-04,2011-04,2011-04-04,False,0.036,0.8640000000000001,19.536,95.76470588235294,Purchase
16555,2011-04-06,549115,1309800,220450,United Kingdom,SPACEBOY GIFT WRAP,25,0.42,10.5,3,4,20.4,13098-22045,0.02,9.76,0.03,23.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,10.5,100.0,Purchase
16556,2011-04-06,549115,1309800,220370,United Kingdom,ROBOT BIRTHDAY CARD,12,0.42,5.04,3,4,10.5,13098-22037,0.03,3.93,0.26,9.0,2011-04,2011-04,2011-04-04,False,0.009,0.108,4.932,97.85714285714286,Purchase
16557,2011-04-06,549115,1309800,220350,United Kingdom,VINTAGE CARAVAN GREETING CARD ,24,0.42,10.08,3,4,5.04,13098-22035,0.02,5.18,0.16,12.0,2011-04,2011-04,2011-04-04,False,0.018,0.432,9.648,95.71428571428572,Purchase
16558,2011-04-06,549115,1309800,220300,United Kingdom,SWALLOWS GREETING CARD,12,0.42,5.04,3,4,10.08,13098-22030,0.03,8.88,0.08,21.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,5.04,100.0,Purchase
16559,2011-04-06,549115,1309800,220290,United Kingdom,SPACEBOY BIRTHDAY CARD,24,0.42,10.08,3,4,5.04,13098-22029,0.02,6.63,0.2,16.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,10.08,100.0,Purchase
16560,2011-04-06,549115,1309800,215060,United Kingdom,FANCY FONT BIRTHDAY CARD ,24,0.42,10.08,3,4,10.08,13098-21506,0.02,10.4,0.1,26.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,10.08,100.0,Purchase
16561,2011-04-06,549115,1309800,214980,United Kingdom,RED RETROSPOT WRAP ,25,0.42,10.5,3,4,10.08,13098-21498,0.02,11.16,0.02,27.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,10.5,100.0,Purchase
16562,2011-04-06,549115,1309800,214970,United Kingdom,FANCY FONTS BIRTHDAY WRAP,25,0.42,10.5,3,4,10.5,13098-21497,0.02,14.86,0.02,38.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,10.5,100.0,Purchase
16563,2011-04-06,549115,1309800,209140,United Kingdom,SET5 RED RETROSPOT LID GLASS BOWLS,32,2.55,81.6,3,4,10.5,13098-20914,0.08,17.39,1.38,6.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,81.6,100.0,Purchase
16564,2011-04-06,549115,1309800,207260,United Kingdom,LUNCH BAG WOODLAND,24,1.65,39.6,3,4,81.6,13098-20726,0.07,15.68,0.98,8.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,39.6,100.0,Purchase
16565,2011-04-06,549115,1309800,207250,United Kingdom,LUNCH BAG RED RETROSPOT,24,1.65,39.6,3,4,39.6,13098-20725,0.07,21.48,0.6,10.0,2011-04,2011-04,2011-04-04,False,0.0,0.0,39.6,100.0,Purchase
16566,2011-04-06,549116,1667000,170110,United Kingdom,ORIGAMI SANDLEWOOD INCENSEFLOWER,24,0.65,15.6,3,4,39.6,16670-17011,0.03,15.6,0.03,24.0,2011-04,2011-04,2011-04-06,True,0.027,0.648,14.952,95.84615384615384,Purchase
16567,2011-04-06,549116,1667000,213980,United Kingdom,RED POLKADOT COFFEE  MUG,48,0.39,18.72,3,4,15.6,16670-21398,0.01,12.61,0.12,31.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,18.72,100.0,Purchase
16568,2011-04-06,549116,1667000,213990,United Kingdom,BLUE POLKADOT COFFEE MUG,48,0.39,18.72,3,4,18.72,16670-21399,0.01,12.0,0.04,30.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,18.72,100.0,Purchase
16569,2011-04-06,549116,1667000,218450,United Kingdom,DAIRY MAID STRIPE MUG,36,0.79,28.44,3,4,18.72,16670-21845,0.02,21.56,0.14,27.0,2011-04,2011-04,2011-04-06,True,0.009,0.324,28.116,98.86075949367088,Purchase
16570,2011-04-06,549116,1667000,215300,United Kingdom,DAIRY MAID TOASTRACK,18,0.79,14.22,3,4,28.44,16670-21530,0.04,10.97,0.12,14.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,14.22,100.0,Purchase
16571,2011-04-06,549116,1667000,358090,United Kingdom,ENAMEL PINK TEA CONTAINER,12,0.83,9.96,3,4,14.22,16670-35809,0.07,6.58,1.28,7.0,2011-04,2011-04,2011-04-06,True,0.063,0.7560000000000002,9.204,92.40963855421688,Purchase
16572,2011-04-06,549116,1667000,358100,United Kingdom,ENAMEL PINK COFFEE CONTAINER,12,0.83,9.96,3,4,9.96,16670-35810,0.07,9.0,0.63,10.0,2011-04,2011-04,2011-04-06,True,0.063,0.7560000000000002,9.204,92.40963855421688,Purchase
16573,2011-04-06,549116,1667000,793310,United Kingdom,PINK FLOCK GLASS CANDLEHOLDER,12,0.38,4.56,3,4,9.96,16670-79331,0.03,2.53,0.03,6.0,2011-04,2011-04,2011-04-06,True,0.027,0.324,4.236,92.89473684210526,Purchase
16574,2011-04-06,549116,1667000,848770,United Kingdom,PINK ROUND COMPACT MIRROR,12,1.25,15.0,3,4,4.56,16670-84877,0.1,9.15,1.7,6.0,2011-04,2011-04,2011-04-06,True,0.09,1.08,13.92,92.8,Purchase
16575,2011-04-06,549116,1667000,848750,United Kingdom,BLUE SQUARE COMPACT MIRROR,12,1.25,15.0,3,4,15.0,16670-84875,0.1,7.5,0.05,-2.0,2011-04,2011-04,2011-04-06,True,0.09,1.08,13.92,92.8,Purchase
16576,2011-04-06,549116,1667000,224990,United Kingdom,WOODEN UNION JACK BUNTING,6,5.95,35.7,3,4,15.0,16670-22499,0.99,38.29,3.08,6.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,35.7,100.0,Purchase
16577,2011-04-06,549116,1667000,475660,United Kingdom,TEA TIME PARTY BUNTING,4,4.95,19.8,3,4,35.7,16670-47566,1.24,34.47,2.25,4.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,19.8,100.0,Purchase
16578,2011-04-06,549116,1667000,222120,United Kingdom,FOUR HOOK  WHITE LOVEBIRDS,6,2.1,12.6,3,4,19.8,16670-22212,0.35,17.85,1.36,9.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,12.6,100.0,Purchase
16579,2011-04-06,549116,1667000,824830,United Kingdom,WOOD 2 DRAWER CABINET WHITE FINISH,2,6.95,13.9,3,4,12.6,16670-82483,3.48,14.49,3.21,3.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,13.9,100.0,Purchase
16580,2011-04-06,549116,1667000,824860,United Kingdom,WOOD S3 CABINET ANT WHITE FINISH,2,8.95,17.9,3,4,13.9,16670-82486,4.47,26.17,5.56,3.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,17.9,100.0,Purchase
16581,2011-04-06,549116,1667000,851230,United Kingdom,WHITE HANGING HEART TLIGHT HOLDER,6,2.95,17.7,3,4,17.9,16670-85123,0.49,27.6,0.91,10.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,17.7,100.0,Purchase
16582,2011-04-06,549116,1667000,219550,United Kingdom,DOORMAT UNION JACK GUNS AND ROSES,2,7.95,15.9,3,4,17.7,16670-21955,3.98,18.54,5.49,2.0,2011-04,2011-04,2011-04-06,True,0.6120000000000001,1.2240000000000002,14.676,92.30188679245282,Purchase
16583,2011-04-06,549116,1667000,215230,United Kingdom,DOORMAT FANCY FONT HOME SWEET HOME,2,7.95,15.9,3,4,15.9,16670-21523,3.98,21.92,4.75,3.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,15.9,100.0,Purchase
16584,2011-04-06,549116,1667000,226910,United Kingdom,DOORMAT WELCOME SUNRISE,2,7.95,15.9,3,4,15.9,16670-22691,3.98,13.63,5.68,2.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,15.9,100.0,Purchase
16585,2011-04-06,549116,1667000,710530,United Kingdom,WHITE METAL LANTERN,4,3.75,15.0,3,4,15.9,16670-71053,0.94,30.29,1.3,8.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,15.0,100.0,Purchase
16586,2011-04-06,549116,1667000,373700,United Kingdom,RETRO COFFEE MUGS ASSORTED,12,1.25,15.0,3,4,15.0,16670-37370,0.1,21.84,1.75,17.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,15.0,100.0,Purchase
16587,2011-04-06,549116,1667000,218680,United Kingdom,POTTING SHED TEA MUG,12,1.25,15.0,3,4,15.0,16670-21868,0.1,9.28,0.67,7.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,15.0,100.0,Purchase
16588,2011-04-06,549116,1667000,218700,United Kingdom,I CAN ONLY PLEASE ONE PERSON MUG,12,1.25,15.0,3,4,15.0,16670-21870,0.1,13.63,0.29,11.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,15.0,100.0,Purchase
16589,2011-04-06,549116,1667000,224760,United Kingdom,EMPIRE UNION JACK TV DINNER TRAY,3,4.95,14.85,3,4,15.0,16670-22476,1.65,10.03,4.14,2.0,2011-04,2011-04,2011-04-06,True,1.485,4.455,10.395,70.0,Purchase
16590,2011-04-06,549116,1667000,216250,United Kingdom,VINTAGE UNION JACK APRON,3,6.95,20.85,3,4,14.85,16670-21625,2.32,21.88,4.85,3.0,2011-04,2011-04,2011-04-06,True,0.5670000000000001,1.701,19.149,91.84172661870504,Purchase
16591,2011-04-06,549116,1667000,219080,United Kingdom,CHOCOLATE THIS WAY METAL SIGN,12,2.1,25.2,3,4,20.85,16670-21908,0.18,20.5,1.19,10.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,25.2,100.0,Purchase
16592,2011-04-06,549116,1667000,229980,United Kingdom,TRAVEL CARD WALLET KEEP CALM,24,0.42,10.08,3,4,25.2,16670-22998,0.02,10.92,0.2,28.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,10.08,100.0,Purchase
16593,2011-04-06,549116,1667000,221060,United Kingdom,MIRROR MOSAIC HURRICANE LAMP ,2,6.75,13.5,3,4,10.08,16670-22106,3.38,16.67,2.31,3.0,2011-04,2011-04,2011-04-06,True,3.042,6.084,7.416,54.93333333333334,Purchase
16594,2011-04-06,549116,1667000,208010,United Kingdom,LARGE PINK GLASS SUNDAE DISH,16,0.79,12.64,3,4,13.5,16670-20801,0.05,9.9,0.44,12.0,2011-04,2011-04,2011-04-06,True,0.018,0.288,12.352,97.72151898734175,Purchase
16595,2011-04-06,549116,1667000,212870,United Kingdom,SCENTED VELVET LOUNGE CANDLE ,12,1.25,15.0,3,4,12.64,16670-21287,0.1,38.61,0.08,81.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,15.0,100.0,Purchase
16596,2011-04-06,549116,1667000,170960,United Kingdom,ASSORTED LAQUERED INCENSE HOLDERS,48,0.21,10.08,3,4,15.0,16670-17096,0.0,13.2,0.0,72.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,10.08,100.0,Purchase
16597,2011-04-06,549116,1667000,229890,United Kingdom,SET 2 PANTRY DESIGN TEA TOWELS,6,3.25,19.5,3,4,10.08,16670-22989,0.54,11.83,2.13,4.0,2011-04,2011-04,2011-04-06,True,0.441,2.646,16.854,86.43076923076922,Purchase
16598,2011-04-06,549116,1667000,228950,United Kingdom,SET OF 2 TEA TOWELS APPLE AND PEARS,6,3.25,19.5,3,4,19.5,16670-22895,0.54,12.8,2.11,4.0,2011-04,2011-04,2011-04-06,True,0.441,2.646,16.854,86.43076923076922,Purchase
16599,2011-04-06,549116,1667000,217330,United Kingdom,RED HANGING HEART TLIGHT HOLDER,6,2.95,17.7,3,4,19.5,16670-21733,0.49,16.9,1.82,6.0,2011-04,2011-04,2011-04-06,True,0.0,0.0,17.7,100.0,Purchase
16600,2011-04-06,549117,1349100,845360,United Kingdom,FAIRY CAKES NOTEBOOK A7 SIZE,16,0.42,6.72,3,4,17.7,13491-84536,0.03,4.15,0.22,9.0,2011-03,2011-04,2011-03-21,False,0.0,0.0,6.72,100.0,Purchase
